index,ordernumber,employeeid,employeename,employee_job_title,orderdate,ordertype,customertype,custid,customername,prodcategory,prodnumber,prod_name,quantity,price,ordertotal
1179,1104146,900010428,Colby Hallberg,Sales Representative,8/1/2019,Wholesale,Business,1907,Runte LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,5,$234.00 ,1170.0
1180,1104150,900010428,Colby Hallberg,Sales Representative,8/1/2019,Retail,Individual,2186,Adorne Zappel,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1181,1104199,900010428,Colby Hallberg,Sales Representative,8/9/2019,Retail,Individual,2333,Mariel Silbermann,Olive Oil,OO302,Chili Extra Virgin Olive Oil,2,$26.00 ,52.0
1182,1104200,900010428,Colby Hallberg,Sales Representative,8/9/2019,Retail,Individual,1308,Martha Willoway,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,4,$114.00 ,456.0
1183,1104262,900010428,Colby Hallberg,Sales Representative,8/18/2019,Retail,Individual,2731,Latia Salamon,Bath products,BP105,Lavender and Olive Oil Lotion,4,$9.99 ,39.96
1184,1104281,900010428,Colby Hallberg,Sales Representative,8/20/2019,Retail,Individual,2862,Kaspar Tipple,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,$75.00 ,150.0
1185,1104284,900010428,Colby Hallberg,Sales Representative,8/20/2019,Retail,Individual,2244,Buffy Mourant,Olive Oil,OO604,Extra Virgin Olive Oil - Trio 6pk,2,$114.00 ,228.0
1186,1104339,900010428,Colby Hallberg,Sales Representative,8/28/2019,Retail,Business,2903,Beezwax Inc,Olive Oil,OO608,Rosemary Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1187,1104347,900010428,Colby Hallberg,Sales Representative,8/29/2019,Wholesale,Business,2574,Gislason Group,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,9,$234.00 ,2106.0
1188,1104367,900010428,Colby Hallberg,Sales Representative,9/1/2019,Retail,Individual,3755,Cyndia Tupling,Gift Basket,GB102,Rosmary EVOO Gift Basket,3,$75.00 ,225.0
1189,1104397,900010428,Colby Hallberg,Sales Representative,9/6/2019,Retail,Individual,2892,Alford Roddy,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1190,1104402,900010428,Colby Hallberg,Sales Representative,9/6/2019,Retail,Individual,3943,Thorn Logan,Bath products,BP500,Vanilla and Olive Oil Body Soap,1,$7.45 ,7.45
1191,1104430,900010428,Colby Hallberg,Sales Representative,9/11/2019,Retail,Individual,2186,Adorne Zappel,Gift Basket,GB302,Scented Olive Oil Bath Soap Gift Basket,4,$45.00 ,180.0
1192,1104452,900010428,Colby Hallberg,Sales Representative,9/14/2019,Retail,Business,2903,Beezwax Inc,Bath products,BP502,Vanilla and Olive Oil Candle,3,$6.99 ,20.97
1193,1104478,900010428,Colby Hallberg,Sales Representative,9/19/2019,Retail,Individual,1689,Claybourne Andrichuk,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,$30.00 ,120.0
1194,1104493,900010428,Colby Hallberg,Sales Representative,9/21/2019,Retail,Individual,1896,Joyce Harborow,Bath products,BP305,Mandarin and Olive Oil Lotion,4,$9.99 ,39.96
1195,1104503,900010428,Colby Hallberg,Sales Representative,9/22/2019,Retail,Individual,2533,Langsdon Freschini,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,$26.00 ,26.0
1196,1104507,900010428,Colby Hallberg,Sales Representative,9/23/2019,Retail,Individual,1605,Julieta Robbert,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,4,$114.00 ,456.0
1197,1104524,900010428,Colby Hallberg,Sales Representative,9/26/2019,Retail,Individual,2269,Brendin Rickaby,Bath products,BP305,Mandarin and Olive Oil Lotion,1,$9.99 ,9.99
1198,1104531,900010428,Colby Hallberg,Sales Representative,9/27/2019,Retail,Individual,1836,Olav Wisbey,Olive Oil,OO308,Basil Extra Virgin Olive Oil,1,$26.00 ,26.0
1199,1104539,900010428,Colby Hallberg,Sales Representative,9/28/2019,Retail,Individual,3744,Gonzalo Kitto,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,1,$16.75 ,16.75
1200,1104583,900010428,Colby Hallberg,Sales Representative,10/5/2019,Retail,Individual,1346,Reagen Bulstrode,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,$19.50 ,58.5
1201,1104628,900010428,Colby Hallberg,Sales Representative,10/11/2019,Retail,Individual,2244,Buffy Mourant,Bath products,BP302,Mandarin and Olive Candle,3,$6.99 ,20.97
1202,1104643,900010428,Colby Hallberg,Sales Representative,10/15/2019,Retail,Individual,2412,Corrinne Tacey,Gift Basket,GB104,Garlic EVOO Gift Basket,3,$75.00 ,225.0
1203,1104662,900010428,Colby Hallberg,Sales Representative,10/17/2019,Retail,Individual,3886,Torin Jacomb,Gift Basket,GB303,Scented Olive Oil Lotion Gift Basket,4,$27.00 ,108.0
1204,1104669,900010428,Colby Hallberg,Sales Representative,10/18/2019,Retail,Individual,2637,Angelo Widdup,Gift Basket,GB101,Infused EVOO Gift Basket,2,$75.00 ,150.0
1205,1104697,900010428,Colby Hallberg,Sales Representative,10/21/2019,Retail,Individual,2504,Enrique Hynard,Gift Basket,GB300,Deluxe Bath Gift Basket,2,$115.00 ,230.0
1206,1104751,900010428,Colby Hallberg,Sales Representative,10/28/2019,Retail,Individual,3521,Carmelia Badder,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1207,1104752,900010428,Colby Hallberg,Sales Representative,10/29/2019,Retail,Individual,4016,Doro Elnor,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1208,1104899,900010428,Colby Hallberg,Sales Representative,11/19/2019,Retail,Individual,1819,Gratiana Atwood,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,2,$70.00 ,140.0
1209,1104932,900010428,Colby Hallberg,Sales Representative,11/24/2019,Retail,Individual,1442,Link De Domenico,Bath products,BP303,Mandarin and Olive Oil Bar Soap,4,$5.99 ,23.96
1210,1104939,900010428,Colby Hallberg,Sales Representative,11/25/2019,Retail,Individual,3744,Gonzalo Kitto,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,$75.00 ,150.0
1211,1104967,900010428,Colby Hallberg,Sales Representative,11/28/2019,Wholesale,Business,1886,Mertz LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,14,$234.00 ,3276.0
1212,1105126,900010428,Colby Hallberg,Sales Representative,12/23/2019,Retail,Business,2903,Beezwax Inc,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1213,1105164,900010428,Colby Hallberg,Sales Representative,12/28/2019,Retail,Individual,3242,Tish Muneely,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,2,$19.50 ,39.0
1214,1105202,900010428,Colby Hallberg,Sales Representative,1/2/2020,Retail,Individual,2587,Renato Tuxwell,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,4,$114.00 ,456.0
1215,1105235,900010428,Colby Hallberg,Sales Representative,1/7/2020,Retail,Business,2903,Beezwax Inc,Gift Basket,GB104,Garlic EVOO Gift Basket,3,$75.00 ,225.0
1216,1105306,900010428,Colby Hallberg,Sales Representative,1/19/2020,Retail,Individual,3083,Alvan Hawkslee,Bath products,BP301,Mandarin and Olive Bath Salts,2,$8.50 ,17.0
1217,1105307,900010428,Colby Hallberg,Sales Representative,1/19/2020,Retail,Individual,4112,Ethelred Cleworth,Bath products,BP305,Mandarin and Olive Oil Lotion,3,$9.99 ,29.97
1218,1105333,900010428,Colby Hallberg,Sales Representative,1/22/2020,Wholesale,Business,3677,Rosenbaum LLC,Olive Oil,OO122,Extra Virgin Olive Oil - Bold 12pk,12,$234.00 ,2808.0
1219,1105371,900010428,Colby Hallberg,Sales Representative,1/28/2020,Retail,Individual,2628,Ethelin Chapell,Gift Basket,GB102,Rosmary EVOO Gift Basket,1,$75.00 ,75.0
1220,1105392,900010428,Colby Hallberg,Sales Representative,1/31/2020,Retail,Individual,3666,Margaretha Bentall,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180.0
1221,1105405,900010428,Colby Hallberg,Sales Representative,2/2/2020,Retail,Individual,1218,Tony Weinberg,Bath products,BP502,Vanilla and Olive Oil Candle,1,$6.99 ,6.99
1222,1105420,900010428,Colby Hallberg,Sales Representative,2/3/2020,Retail,Individual,2199,Carlie Matthieson,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1223,1105436,900010428,Colby Hallberg,Sales Representative,2/6/2020,Retail,Individual,2683,Ruthanne Vernon,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,4,$24.50 ,98.0
1224,1105483,900010428,Colby Hallberg,Sales Representative,2/14/2020,Retail,Individual,1145,Karney Giacobazzi,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1225,1105588,900010428,Colby Hallberg,Sales Representative,2/29/2020,Retail,Individual,3751,Beilul Pagan,Olive Oil,OO125,Garlic Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
1226,1105611,900010428,Colby Hallberg,Sales Representative,3/3/2020,Retail,Individual,1689,Claybourne Andrichuk,Gift Basket,GB300,Deluxe Bath Gift Basket,4,$115.00 ,460.0
1227,1105626,900010428,Colby Hallberg,Sales Representative,3/5/2020,Wholesale,Business,3677,Rosenbaum LLC,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,1,$234.00 ,234.0
1228,1105664,900010428,Colby Hallberg,Sales Representative,3/10/2020,Retail,Individual,4004,Avrom Fullagar,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,1,$114.00 ,114.0
1229,1105734,900010428,Colby Hallberg,Sales Representative,3/20/2020,Wholesale,Business,1886,Mertz LLC,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,13,$234.00 ,3042.0
1230,1105748,900010428,Colby Hallberg,Sales Representative,3/21/2020,Retail,Individual,3744,Gonzalo Kitto,Olive Oil,OO307,Rosemary Extra Virgin Olive Oil,2,$26.00 ,52.0
1231,1105750,900010428,Colby Hallberg,Sales Representative,3/22/2020,Retail,Individual,1489,Izaak Belfelt,Bath products,BP503,Vanilla and Olive Oil Bar Soap,2,$5.99 ,11.98
1232,1105789,900010428,Colby Hallberg,Sales Representative,3/27/2020,Retail,Individual,1803,Haley Carff,Bath products,BP500,Vanilla and Olive Oil Body Soap,3,$7.45 ,22.35
1233,1105801,900010428,Colby Hallberg,Sales Representative,3/29/2020,Retail,Individual,3943,Thorn Logan,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
1234,1105880,900010428,Colby Hallberg,Sales Representative,4/10/2020,Wholesale,Business,2317,The Landon Hotel,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,14,$234.00 ,3276.0
1235,1105896,900010428,Colby Hallberg,Sales Representative,4/12/2020,Retail,Individual,2142,Milli Mulcaster,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,1,$16.75 ,16.75
1236,1105912,900010428,Colby Hallberg,Sales Representative,4/16/2020,Retail,Individual,3216,Jerrome Dowling,Bath products,BP104,Lavender and Olive Oil Bar Soap 3pk,1,$14.50 ,14.5
1237,1105926,900010428,Colby Hallberg,Sales Representative,4/17/2020,Wholesale,Business,3677,Rosenbaum LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,13,$234.00 ,3042.0
1238,1105956,900010428,Colby Hallberg,Sales Representative,4/22/2020,Retail,Individual,4004,Avrom Fullagar,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1239,1105987,900010428,Colby Hallberg,Sales Representative,4/28/2020,Wholesale,Business,2574,Gislason Group,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,9,$234.00 ,2106.0
1240,1105993,900010428,Colby Hallberg,Sales Representative,4/29/2020,Retail,Individual,3370,Ignacius Belchem,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1241,1105997,900010428,Colby Hallberg,Sales Representative,4/30/2020,Retail,Individual,3751,Beilul Pagan,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,2,$45.00 ,90.0
1242,1106015,900010428,Colby Hallberg,Sales Representative,5/3/2020,Retail,Individual,2693,Chancey Dives,Olive Oil,OO308,Basil Extra Virgin Olive Oil,2,$26.00 ,52.0
1243,1106029,900010428,Colby Hallberg,Sales Representative,5/5/2020,Retail,Individual,1819,Gratiana Atwood,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,4,$30.00 ,120.0
1244,1106093,900010428,Colby Hallberg,Sales Representative,5/13/2020,Retail,Individual,2199,Carlie Matthieson,Gift Basket,GB102,Rosmary EVOO Gift Basket,2,$75.00 ,150.0
1245,1106127,900010428,Colby Hallberg,Sales Representative,5/17/2020,Retail,Individual,2040,Lucius Boddy,Bath products,BP103,Lavender and Olive Oil Bar Soap,1,$5.99 ,5.99
1246,1106155,900010428,Colby Hallberg,Sales Representative,5/21/2020,Retail,Individual,2199,Carlie Matthieson,Olive Oil,OO602,Extra Virgin Olive Oil - Medium 6pk,2,$114.00 ,228.0
1247,1106161,900010428,Colby Hallberg,Sales Representative,5/22/2020,Wholesale,Business,2317,The Landon Hotel,Olive Oil,OO120,Extra Virgin Olive Oil - Delicate 12pk,4,$234.00 ,936.0
1248,1106206,900010428,Colby Hallberg,Sales Representative,5/29/2020,Retail,Individual,2520,Christophe Meletti,Gift Basket,GB101,Infused EVOO Gift Basket,1,$75.00 ,75.0
1249,1106234,900010428,Colby Hallberg,Sales Representative,6/2/2020,Retail,Individual,2888,Lane Wishkar,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,4,$45.00 ,180.0
1250,1106246,900010428,Colby Hallberg,Sales Representative,6/3/2020,Retail,Individual,2504,Enrique Hynard,Gift Basket,GB102,Rosmary EVOO Gift Basket,1,$75.00 ,75.0
1251,1106310,900010428,Colby Hallberg,Sales Representative,6/11/2020,Retail,Individual,3755,Cyndia Tupling,Bath products,BP305,Mandarin and Olive Oil Lotion,2,$9.99 ,19.98
1252,1106406,900010428,Colby Hallberg,Sales Representative,6/26/2020,Retail,Individual,3867,Annadiana Belch,Bath products,BP101,Lavender and Olive Bath Salts,2,$8.50 ,17.0
1253,1106425,900010428,Colby Hallberg,Sales Representative,6/28/2020,Retail,Individual,2269,Brendin Rickaby,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1254,1106433,900010428,Colby Hallberg,Sales Representative,6/28/2020,Retail,Individual,2040,Lucius Boddy,Olive Oil,OO203,Garlic Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1255,1106474,900010428,Colby Hallberg,Sales Representative,7/4/2020,Retail,Individual,1261,Randal Slocomb,Bath products,BP105,Lavender and Olive Oil Lotion,2,$9.99 ,19.98
1256,1106473,900010428,Colby Hallberg,Sales Representative,7/4/2020,Retail,Individual,2914,Othilie Cicullo,Bath products,BP105,Lavender and Olive Oil Lotion,3,$9.99 ,29.97
1257,1106479,900010428,Colby Hallberg,Sales Representative,7/4/2020,Retail,Individual,1122,Ondrea Franck,Olive Oil,OO303,Extra Virgin Olive Oil - Delicate,3,$24.50 ,73.5
1258,1106486,900010428,Colby Hallberg,Sales Representative,7/5/2020,Retail,Individual,1279,Jeanine Merit,Bath products,BP502,Vanilla and Olive Oil Candle,2,$6.99 ,13.98
1259,1106544,900010428,Colby Hallberg,Sales Representative,7/12/2020,Retail,Individual,3549,Kania Knibley,Bath products,BP302,Mandarin and Olive Candle,1,$6.99 ,6.99
1260,1106554,900010428,Colby Hallberg,Sales Representative,7/13/2020,Retail,Individual,2333,Mariel Silbermann,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1261,1106570,900010428,Colby Hallberg,Sales Representative,7/15/2020,Retail,Individual,2575,Ferguson Rabb,Bath products,BP301,Mandarin and Olive Bath Salts,3,$8.50 ,25.5
1262,1106600,900010428,Colby Hallberg,Sales Representative,7/18/2020,Retail,Individual,3596,Simona Moylan,Gift Basket,GB301,Scented Olive Oil Candle Gift Basket,2,$19.50 ,39.0
1263,1106634,900010428,Colby Hallberg,Sales Representative,7/22/2020,Wholesale,Business,3327,Kassulke Inc,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,4,$234.00 ,936.0
1264,1106651,900010428,Colby Hallberg,Sales Representative,7/25/2020,Retail,Individual,2628,Ethelin Chapell,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,4,$45.00 ,180.0
1265,1106673,900010428,Colby Hallberg,Sales Representative,7/28/2020,Retail,Individual,2970,Shela Welman,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,4,$234.00 ,936.0
1266,1106718,900010428,Colby Hallberg,Sales Representative,8/3/2020,Retail,Individual,1836,Olav Wisbey,Olive Oil,OO121,Extra Virgin Olive Oil - Medium 12 pk,3,$19.50 ,58.5
1267,1106748,900010428,Colby Hallberg,Sales Representative,8/7/2020,Retail,Individual,1145,Karney Giacobazzi,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,2,$234.00 ,468.0
1268,1106757,900010428,Colby Hallberg,Sales Representative,8/9/2020,Retail,Individual,3521,Carmelia Badder,Bath products,BP103,Lavender and Olive Oil Bar Soap,3,$5.99 ,17.97
1269,1106832,900010428,Colby Hallberg,Sales Representative,8/18/2020,Retail,Individual,2731,Latia Salamon,Olive Oil,OO309,Garlic Extra Virgin Olive Oil,2,$26.00 ,52.0
1270,1106842,900010428,Colby Hallberg,Sales Representative,8/20/2020,Retail,Individual,2533,Langsdon Freschini,Olive Oil,OO607,Garlic Extra Virgin Olive Oil 6pk,2,$123.00 ,246.0
1271,1106871,900010428,Colby Hallberg,Sales Representative,8/24/2020,Retail,Individual,2844,Roselle Knevit,Olive Oil,OO601,Extra Virgin Olive Oil - Bold 6pk,4,$114.00 ,456.0
1272,1106876,900010428,Colby Hallberg,Sales Representative,8/25/2020,Wholesale,Business,3327,Kassulke Inc,Olive Oil,OO127,Rosemary Extra Virgin Olive Oil 12pk,9,$234.00 ,2106.0
1273,1106877,900010428,Colby Hallberg,Sales Representative,8/25/2020,Retail,Individual,3971,Daile Weedenburg,Olive Oil,OO304,Extra Virgin Olive Oil - Medium,3,$24.50 ,73.5
1274,1106884,900010428,Colby Hallberg,Sales Representative,8/26/2020,Wholesale,Business,2574,Gislason Group,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,13,$234.00 ,3042.0
1275,1106949,900010428,Colby Hallberg,Sales Representative,9/4/2020,Wholesale,Business,3018,Aufderhar LLC,Olive Oil,OO128,Chili Extra Virgin Olive Oil 12pk,11,$234.00 ,2574.0
1276,1106966,900010428,Colby Hallberg,Sales Representative,9/6/2020,Retail,Individual,3370,Ignacius Belchem,Bath products,BP303,Mandarin and Olive Oil Bar Soap,3,$5.99 ,17.97
1277,1106972,900010428,Colby Hallberg,Sales Representative,9/7/2020,Retail,Individual,2914,Othilie Cicullo,Gift Basket,GB106,Basil EVOO Gift Basket,3,$75.00 ,225.0
1278,1106971,900010428,Colby Hallberg,Sales Representative,9/7/2020,Retail,Individual,2006,Fawnia Le Sarr,Olive Oil,OO206,Chili Extra Virgin Olive Oil 2pk,3,$45.00 ,135.0
1279,1107000,900010428,Colby Hallberg,Sales Representative,9/12/2020,Retail,Individual,3706,Rebeka Espinosa,Olive Oil,OO207,Basil Extra Virgin Olive Oil 2pk,1,$45.00 ,45.0
1280,1107059,900010428,Colby Hallberg,Sales Representative,9/20/2020,Retail,Individual,1803,Haley Carff,Olive Oil,OO201,Extra Virgin Olive Oil - Delicate 2pk,2,$45.00 ,90.0
1281,1107205,900010428,Colby Hallberg,Sales Representative,10/12/2020,Retail,Individual,1280,Gloria Spillett,Olive Oil,OO609,Lemon Extra Virgin Olive Oil 6pk,3,$123.00 ,369.0
1282,1107272,900010428,Colby Hallberg,Sales Representative,10/22/2020,Retail,Individual,1117,Frank Martini,Bath products,BP102,Lavender and Olive Candle,3,$6.99 ,20.97
1283,1107296,900010428,Colby Hallberg,Sales Representative,10/25/2020,Retail,Individual,3751,Beilul Pagan,Olive Oil,OO305,Extra Virgin Olive Oil - Trio 3pk,1,$70.00 ,70.0
1284,1107309,900010428,Colby Hallberg,Sales Representative,10/27/2020,Wholesale,Business,1886,Mertz LLC,Olive Oil,OO126,Lemon Extra Virgin Olive Oil 12pk,5,$234.00 ,1170.0
1285,1107302,900010428,Colby Hallberg,Sales Representative,10/27/2020,Retail,Individual,3370,Ignacius Belchem,Olive Oil,OO306,Lemon Extra Virgin Olive Oil,3,$26.00 ,78.0
1286,1107316,900010428,Colby Hallberg,Sales Representative,10/28/2020,Retail,Individual,2204,Ricoriki Hargreaves,Gift Basket,GB106,Basil EVOO Gift Basket,3,$75.00 ,225.0
1287,1107368,900010428,Colby Hallberg,Sales Representative,11/5/2020,Retail,Individual,1162,Mareah Bernade,Gift Basket,GB104,Garlic EVOO Gift Basket,4,$75.00 ,300.0
1288,1107369,900010428,Colby Hallberg,Sales Representative,11/5/2020,Retail,Individual,3971,Daile Weedenburg,Bath products,BP402,Assorted Olive Bar Soap - 6 pk,2,$30.00 ,60.0
1289,1107374,900010428,Colby Hallberg,Sales Representative,11/7/2020,Retail,Individual,1819,Gratiana Atwood,Gift Basket,GB103,Lemon EVOO Gift Basket,4,$75.00 ,300.0
1290,1107395,900010428,Colby Hallberg,Sales Representative,11/10/2020,Retail,Individual,3666,Margaretha Bentall,Olive Oil,OO202,Extra Virgin Olive Oil - Medium 2pk,4,$16.75 ,67.0
1291,1107413,900010428,Colby Hallberg,Sales Representative,11/11/2020,Wholesale,Business,1907,Runte LLC,Olive Oil,OO124,Basil Extra Virgin Olive Oil 12pk,3,$234.00 ,702.0
1292,1107447,900010428,Colby Hallberg,Sales Representative,11/16/2020,Retail,Individual,2412,Corrinne Tacey,Bath products,BP102,Lavender and Olive Candle,3,$6.99 ,20.97
1293,1107487,900010428,Colby Hallberg,Sales Representative,11/22/2020,Retail,Individual,1280,Gloria Spillett,Olive Oil,OO606,Basil Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
1294,1107559,900010428,Colby Hallberg,Sales Representative,12/1/2020,Retail,Individual,1122,Ondrea Franck,Olive Oil,OO200,Extra Virgin Olive Oil - Bold 2pk,4,$17.50 ,70.0
1295,1107567,900010428,Colby Hallberg,Sales Representative,12/2/2020,Retail,Individual,3755,Cyndia Tupling,Olive Oil,OO123,Extra Virgin Olive Oil - Trio 12pk,3,$234.00 ,702.0
1296,1107591,900010428,Colby Hallberg,Sales Representative,12/5/2020,Retail,Individual,2237,Kirsti Clericoates,Bath products,BP303,Mandarin and Olive Oil Bar Soap,1,$5.99 ,5.99
1297,1107614,900010428,Colby Hallberg,Sales Representative,12/9/2020,Retail,Individual,2852,Jacquie Dewis,Olive Oil,OO605,Chili Extra Virgin Olive Oil 6pk,4,$123.00 ,492.0
